frame_id,timestamp_ms,x1,y1,x2,y2,status,track_state,occlusion_age,detector_source,x_cam,y_cam,z_cam,x_world,y_world,z_world,conf,x_world_raw,y_world_raw,z_world_raw,x_world_filt,y_world_filt,z_world_filt,sigma_x,sigma_y,sigma_z,mu_stationary,gate_d2
200,6673,449.00,461.57,725.00,695.81,detected,STATIONARY,0,blue_hsv_shape,-0.5312,-0.0444,1.7633,1.4715,0.5310,0.3250,0.879,1.4698,0.5312,0.3250,1.4715,0.5310,0.3250,0.0393,0.0393,0.0393,0.969,0.0014
201,6707,449.00,450.15,725.00,695.53,detected,STATIONARY,0,blue_hsv_shape,-0.5313,-0.0447,1.7638,1.4716,0.5310,0.3250,0.879,1.4704,0.5313,0.3250,1.4716,0.5310,0.3250,0.0395,0.0395,0.0395,0.971,0.0014
202,6740,449.00,442.88,725.00,695.84,detected,STATIONARY,0,blue_hsv_shape,-0.5312,-0.0444,1.7632,1.4716,0.5310,0.3250,0.879,1.4698,0.5312,0.3250,1.4716,0.5310,0.3250,0.0397,0.0397,0.0397,0.974,0.0015
203,6773,449.00,439.27,725.00,696.40,detected,STATIONARY,0,blue_hsv_shape,-0.5309,-0.0437,1.7622,1.4713,0.5310,0.3250,0.881,1.4686,0.5309,0.3250,1.4713,0.5310,0.3250,0.0398,0.0398,0.0398,0.980,0.0014
204,6807,449.00,437.65,725.00,696.91,detected,STATIONARY,0,blue_hsv_shape,-0.5307,-0.0430,1.7613,1.4708,0.5309,0.3250,0.881,1.4675,0.5307,0.3250,1.4708,0.5309,0.3250,0.0399,0.0399,0.0399,0.986,0.0012
205,6840,449.00,456.68,725.00,698.45,detected,STATIONARY,0,blue_hsv_shape,-0.5300,-0.0411,1.7586,1.4696,0.5307,0.3250,0.944,1.4642,0.5300,0.3250,1.4696,0.5307,0.3250,0.0397,0.0397,0.0397,0.995,0.0010
206,6874,449.00,467.57,725.00,698.67,detected,STATIONARY,0,blue_hsv_shape,-0.5299,-0.0409,1.7582,1.4685,0.5305,0.3250,0.946,1.4637,0.5299,0.3250,1.4685,0.5305,0.3250,0.0396,0.0396,0.0396,0.991,0.0004
207,6907,449.00,473.97,725.00,698.37,detected,STATIONARY,0,blue_hsv_shape,-0.5300,-0.0412,1.7588,1.4677,0.5304,0.3250,0.946,1.4643,0.5300,0.3250,1.4677,0.5304,0.3250,0.0394,0.0394,0.0394,0.984,0.0001
208,6940,449.00,477.53,725.00,697.88,detected,STATIONARY,0,blue_hsv_shape,-0.5302,-0.0418,1.7596,1.4671,0.5303,0.3250,0.946,1.4654,0.5302,0.3250,1.4671,0.5303,0.3250,0.0393,0.0393,0.0393,0.981,0.0000
209,6974,449.00,479.25,725.00,697.39,detected,STATIONARY,0,blue_hsv_shape,-0.5304,-0.0424,1.7605,1.4668,0.5303,0.3250,0.946,1.4664,0.5304,0.3250,1.4668,0.5303,0.3250,0.0392,0.0392,0.0392,0.981,0.0000
210,7007,449.00,479.84,725.00,697.01,detected,STATIONARY,0,blue_hsv_shape,-0.5306,-0.0429,1.7611,1.4667,0.5303,0.3250,0.946,1.4673,0.5306,0.3250,1.4667,0.5303,0.3250,0.0392,0.0392,0.0392,0.982,0.0000
211,7040,448.00,479.29,724.93,696.72,detected,STATIONARY,0,blue_hsv_shape,-0.5315,-0.0433,1.7616,1.4668,0.5305,0.3250,0.944,1.4679,0.5315,0.3250,1.4668,0.5305,0.3250,0.0391,0.0391,0.0391,0.985,0.0003
212,7074,447.88,478.61,724.96,696.59,detected,STATIONARY,0,blue_hsv_shape,-0.5317,-0.0434,1.7619,1.4669,0.5307,0.3250,0.944,1.4681,0.5317,0.3250,1.4669,0.5307,0.3250,0.0391,0.0391,0.0391,0.987,0.0001
213,7107,447.83,477.95,724.99,696.56,detected,STATIONARY,0,blue_hsv_shape,-0.5317,-0.0435,1.7619,1.4670,0.5308,0.3250,0.944,1.4682,0.5317,0.3250,1.4670,0.5308,0.3250,0.0391,0.0391,0.0391,0.990,0.0001
214,7140,447.83,477.38,725.00,696.60,detected,STATIONARY,0,blue_hsv_shape,-0.5317,-0.0434,1.7619,1.4671,0.5310,0.3250,0.944,1.4681,0.5317,0.3250,1.4671,0.5310,0.3250,0.0391,0.0391,0.0391,0.992,0.0000
215,7174,447.35,476.92,724.98,696.67,detected,STATIONARY,0,blue_hsv_shape,-0.5320,-0.0433,1.7617,1.4672,0.5312,0.3250,0.944,1.4680,0.5320,0.3250,1.4672,0.5312,0.3250,0.0390,0.0390,0.0390,0.992,0.0001
216,7207,447.06,476.58,724.98,696.75,detected,STATIONARY,0,blue_hsv_shape,-0.5322,-0.0432,1.7616,1.4672,0.5314,0.3250,0.944,1.4678,0.5322,0.3250,1.4672,0.5314,0.3250,0.0390,0.0390,0.0390,0.992,0.0001
217,7241,447.41,476.34,725.03,696.82,detected,STATIONARY,0,blue_hsv_shape,-0.5319,-0.0431,1.7614,1.4673,0.5316,0.3250,0.944,1.4676,0.5319,0.3250,1.4673,0.5316,0.3250,0.0390,0.0390,0.0390,0.992,0.0000
218,7274,447.66,476.17,725.05,696.89,detected,STATIONARY,0,blue_hsv_shape,-0.5316,-0.0430,1.7613,1.4673,0.5316,0.3250,0.944,1.4675,0.5316,0.3250,1.4673,0.5316,0.3250,0.0390,0.0390,0.0390,0.993,0.0000
219,7307,447.33,476.06,725.01,696.94,detected,STATIONARY,0,blue_hsv_shape,-0.5319,-0.0430,1.7612,1.4672,0.5317,0.3250,0.944,1.4674,0.5319,0.3250,1.4672,0.5317,0.3250,0.0390,0.0390,0.0390,0.993,0.0000
220,7341,447.62,476.00,725.03,696.97,detected,STATIONARY,0,blue_hsv_shape,-0.5316,-0.0429,1.7612,1.4672,0.5318,0.3250,0.944,1.4673,0.5316,0.3250,1.4672,0.5318,0.3250,0.0390,0.0390,0.0390,0.993,0.0000
221,7374,447.31,475.97,725.00,697.00,detected,STATIONARY,0,blue_hsv_shape,-0.5319,-0.0429,1.7611,1.4672,0.5319,0.3250,0.944,1.4673,0.5319,0.3250,1.4672,0.5319,0.3250,0.0390,0.0390,0.0390,0.993,0.0000
222,7407,447.12,475.96,724.99,697.01,detected,STATIONARY,0,blue_hsv_shape,-0.5320,-0.0429,1.7611,1.4672,0.5319,0.3250,0.944,1.4672,0.5320,0.3250,1.4672,0.5319,0.3250,0.0390,0.0390,0.0390,0.993,0.0000
223,7441,447.01,475.96,724.99,697.02,detected,STATIONARY,0,blue_hsv_shape,-0.5321,-0.0429,1.7611,1.4671,0.5320,0.3250,0.944,1.4672,0.5321,0.3250,1.4671,0.5320,0.3250,0.0390,0.0390,0.0390,0.993,0.0000
224,7474,446.95,474.91,725.00,689.04,detected,STATIONARY,0,blue_hsv_shape,-0.5358,-0.0528,1.7752,1.4703,0.5328,0.3250,0.942,1.4844,0.5358,0.3250,1.4703,0.5328,0.3250,0.0391,0.0391,0.0391,0.972,0.0908
225,7508,446.93,474.56,725.00,684.05,detected,STATIONARY,0,blue_hsv_shape,-0.5381,-0.0590,1.7842,1.4752,0.5339,0.3250,0.942,1.4954,0.5381,0.3250,1.4752,0.5339,0.3250,0.0391,0.0391,0.0391,0.931,0.0733
226,7541,446.92,470.28,725.01,681.34,detected,STATIONARY,0,blue_hsv_shape,-0.5394,-0.0624,1.7890,1.4807,0.5351,0.3250,0.925,1.5013,0.5394,0.3250,1.4807,0.5351,0.3250,0.0391,0.0391,0.0391,0.889,0.0417
227,7574,446.93,468.17,725.01,681.12,detected,STATIONARY,0,blue_hsv_shape,-0.5395,-0.0627,1.7894,1.4856,0.5362,0.3250,0.924,1.5018,0.5395,0.3250,1.4856,0.5362,0.3250,0.0392,0.0392,0.0392,0.856,0.0134
228,7608,446.94,466.99,725.01,681.44,detected,STATIONARY,0,blue_hsv_shape,-0.5393,-0.0623,1.7889,1.4898,0.5371,0.3250,0.924,1.5011,0.5393,0.3250,1.4898,0.5371,0.3250,0.0392,0.0392,0.0392,0.833,0.0049
229,7641,446.96,466.41,725.01,681.95,detected,STATIONARY,0,blue_hsv_shape,-0.5391,-0.0617,1.7879,1.4932,0.5379,0.3250,0.924,1.5000,0.5391,0.3250,1.4932,0.5379,0.3250,0.0392,0.0392,0.0392,0.819,0.0010
230,7674,448.32,466.07,723.65,687.79,detected,STATIONARY,0,blue_hsv_shape,-0.5363,-0.0543,1.7775,1.4938,0.5380,0.3250,0.921,1.4872,0.5363,0.3250,1.4938,0.5380,0.3250,0.0393,0.0393,0.0393,0.833,0.0414
231,7708,449.25,465.79,722.73,691.67,detected,STATIONARY,0,blue_hsv_shape,-0.5346,-0.0495,1.7705,1.4925,0.5377,0.3250,0.919,1.4787,0.5346,0.3250,1.4925,0.5377,0.3250,0.0393,0.0393,0.0393,0.861,0.0428
232,7741,448.41,466.56,722.53,694.16,detected,STATIONARY,0,blue_hsv_shape,-0.5342,-0.0464,1.7661,1.4903,0.5374,0.3250,0.921,1.4733,0.5342,0.3250,1.4903,0.5374,0.3250,0.0393,0.0393,0.0393,0.896,0.0367
233,7774,447.83,467.06,722.50,695.53,detected,STATIONARY,0,blue_hsv_shape,-0.5340,-0.0447,1.7637,1.4875,0.5370,0.3250,0.921,1.4704,0.5340,0.3250,1.4875,0.5370,0.3250,0.0393,0.0393,0.0393,0.930,0.0285
234,7808,447.46,456.58,722.52,695.45,detected,STATIONARY,0,blue_hsv_shape,-0.5343,-0.0448,1.7638,1.4851,0.5367,0.3250,0.883,1.4705,0.5343,0.3250,1.4851,0.5367,0.3250,0.0395,0.0395,0.0395,0.958,0.0197
235,7841,447.21,454.36,722.61,695.86,detected,STATIONARY,0,blue_hsv_shape,-0.5342,-0.0443,1.7631,1.4827,0.5364,0.3250,0.900,1.4697,0.5342,0.3250,1.4827,0.5364,0.3250,0.0396,0.0396,0.0396,0.982,0.0141
236,7875,447.05,453.25,722.71,696.05,detected,STATIONARY,0,blue_hsv_shape,-0.5342,-0.0440,1.7628,1.4803,0.5361,0.3250,0.900,1.4692,0.5342,0.3250,1.4803,0.5361,0.3250,0.0396,0.0396,0.0396,0.988,0.0091
237,7908,446.96,452.88,722.80,696.57,detected,STATIONARY,0,blue_hsv_shape,-0.5339,-0.0434,1.7618,1.4780,0.5358,0.3250,0.900,1.4681,0.5339,0.3250,1.4780,0.5358,0.3250,0.0397,0.0397,0.0397,0.971,0.0085
238,7941,446.92,452.88,722.87,696.34,detected,STATIONARY,0,blue_hsv_shape,-0.5340,-0.0437,1.7623,1.4760,0.5355,0.3250,0.900,1.4686,0.5340,0.3250,1.4760,0.5355,0.3250,0.0397,0.0397,0.0397,0.957,0.0027
239,7975,446.91,453.15,722.93,696.56,detected,STATIONARY,0,blue_hsv_shape,-0.5339,-0.0434,1.7619,1.4741,0.5352,0.3250,0.900,1.4681,0.5339,0.3250,1.4741,0.5352,0.3250,0.0397,0.0397,0.0397,0.945,0.0028
240,8008,447.87,448.78,723.50,695.85,detected,STATIONARY,0,blue_hsv_shape,-0.5331,-0.0443,1.7631,1.4728,0.5348,0.3250,0.887,1.4697,0.5331,0.3250,1.4728,0.5348,0.3250,0.0398,0.0398,0.0398,0.939,0.0008
241,8041,448.51,446.01,723.84,695.46,detected,STATIONARY,0,blue_hsv_shape,-0.5325,-0.0448,1.7638,1.4718,0.5344,0.3250,0.887,1.4706,0.5325,0.3250,1.4718,0.5344,0.3250,0.0398,0.0398,0.0398,0.936,0.0004
242,8075,448.89,444.44,724.03,695.28,detected,STATIONARY,0,blue_hsv_shape,-0.5322,-0.0450,1.7642,1.4711,0.5339,0.3250,0.887,1.4710,0.5322,0.3250,1.4711,0.5339,0.3250,0.0399,0.0399,0.0399,0.936,0.0003
243,8108,449.13,443.44,724.59,691.90,detected,STATIONARY,0,blue_hsv_shape,-0.5332,-0.0492,1.7702,1.4718,0.5337,0.3250,0.888,1.4783,0.5332,0.3250,1.4718,0.5337,0.3250,0.0399,0.0399,0.0399,0.948,0.0184
244,8141,448.28,444.09,724.85,689.30,detected,STATIONARY,0,blue_hsv_shape,-0.5348,-0.0525,1.7748,1.4735,0.5337,0.3250,0.891,1.4839,0.5348,0.3250,1.4735,0.5337,0.3250,0.0399,0.0399,0.0399,0.968,0.0221
245,8175,447.68,444.93,725.02,689.58,detected,STATIONARY,0,blue_hsv_shape,-0.5350,-0.0521,1.7743,1.4750,0.5339,0.3250,0.887,1.4833,0.5350,0.3250,1.4750,0.5339,0.3250,0.0399,0.0399,0.0399,0.984,0.0035
246,8208,447.28,445.62,725.12,689.89,detected,STATIONARY,0,blue_hsv_shape,-0.5351,-0.0517,1.7737,1.4763,0.5340,0.3250,0.887,1.4826,0.5351,0.3250,1.4763,0.5340,0.3250,0.0400,0.0400,0.0400,0.994,0.0020
247,8242,447.03,452.01,725.16,688.13,detected,STATIONARY,0,blue_hsv_shape,-0.5360,-0.0539,1.7769,1.4782,0.5343,0.3250,0.912,1.4864,0.5360,0.3250,1.4782,0.5343,0.3250,0.0398,0.0398,0.0398,0.985,0.0160
248,8275,446.90,455.56,725.17,687.34,detected,STATIONARY,0,blue_hsv_shape,-0.5365,-0.0549,1.7783,1.4802,0.5347,0.3250,0.908,1.4882,0.5365,0.3250,1.4802,0.5347,0.3250,0.0398,0.0398,0.0398,0.969,0.0081
249,8308,446.87,459.68,725.65,686.94,detected,STATIONARY,0,blue_hsv_shape,-0.5363,-0.0554,1.7790,1.4821,0.5350,0.3250,0.919,1.4890,0.5363,0.3250,1.4821,0.5350,0.3250,0.0397,0.0397,0.0397,0.955,0.0050
250,8342,447.35,461.09,725.97,686.57,detected,STATIONARY,0,blue_hsv_shape,-0.5359,-0.0559,1.7797,1.4840,0.5352,0.3250,0.916,1.4899,0.5359,0.3250,1.4840,0.5352,0.3250,0.0396,0.0396,0.0396,0.943,0.0027
251,8375,447.66,461.71,726.14,686.37,detected,STATIONARY,0,blue_hsv_shape,-0.5357,-0.0561,1.7800,1.4857,0.5353,0.3250,0.916,1.4903,0.5357,0.3250,1.4857,0.5353,0.3250,0.0396,0.0396,0.0396,0.934,0.0013
252,8408,447.40,461.87,726.65,686.78,detected,STATIONARY,0,blue_hsv_shape,-0.5353,-0.0556,1.7793,1.4870,0.5354,0.3250,0.916,1.4894,0.5353,0.3250,1.4870,0.5354,0.3250,0.0395,0.0395,0.0395,0.929,0.0000
253,8442,448.11,450.28,727.02,695.80,detected,STATIONARY,0,blue_hsv_shape,-0.5303,-0.0444,1.7633,1.4847,0.5345,0.3250,0.872,1.4699,0.5303,0.3250,1.4847,0.5345,0.3250,0.0397,0.0397,0.0397,0.957,0.1655
254,8475,448.67,441.40,728.13,702.75,detected,STATIONARY,0,blue_hsv_shape,-0.5260,-0.0359,1.7511,1.4798,0.5330,0.3250,0.872,1.4551,0.5260,0.3250,1.4798,0.5330,0.3250,0.0399,0.0399,0.0399,0.983,0.1491
255,8508,449.05,435.36,729.73,707.54,detected,STATIONARY,0,blue_hsv_shape,-0.5224,-0.0301,1.7429,1.4735,0.5309,0.3250,0.871,1.4449,0.5224,0.3250,1.4735,0.5309,0.3250,0.0400,0.0400,0.0400,0.933,0.1170
256,8542,449.21,431.60,730.73,710.54,detected,STATIONARY,0,blue_hsv_shape,-0.5202,-0.0265,1.7377,1.4666,0.5287,0.3250,0.871,1.4386,0.5202,0.3250,1.4666,0.5287,0.3250,0.0401,0.0401,0.0401,0.877,0.0798
257,8575,449.77,429.07,732.25,712.18,detected,STATIONARY,0,blue_hsv_shape,-0.5180,-0.0245,1.7349,1.4599,0.5263,0.3250,0.871,1.4352,0.5180,0.3250,1.4599,0.5263,0.3250,0.0402,0.0402,0.0402,0.827,0.0499
258,8609,450.56,429.27,733.63,713.01,detected,STATIONARY,0,blue_hsv_shape,-0.5161,-0.0236,1.7335,1.4536,0.5238,0.3250,0.873,1.4336,0.5161,0.3250,1.4536,0.5238,0.3250,0.0402,0.0402,0.0402,0.786,0.0271
259,8642,451.05,427.95,735.31,713.06,detected,STATIONARY,0,blue_hsv_shape,-0.5145,-0.0235,1.7335,1.4480,0.5214,0.3250,0.869,1.4335,0.5145,0.3250,1.4480,0.5214,0.3250,0.0403,0.0403,0.0403,0.755,0.0123
260,8675,452.29,427.19,737.74,702.59,detected,STATIONARY,0,blue_hsv_shape,-0.5164,-0.0362,1.7516,1.4472,0.5196,0.3250,0.871,1.4556,0.5164,0.3250,1.4472,0.5196,0.3250,0.0403,0.0403,0.0403,0.767,0.1162
261,8709,452.97,427.37,739.14,695.44,detected,STATIONARY,0,blue_hsv_shape,-0.5180,-0.0450,1.7642,1.4496,0.5183,0.3250,0.871,1.4710,0.5180,0.3250,1.4496,0.5183,0.3250,0.0403,0.0403,0.0403,0.804,0.1199
262,8742,458.99,429.40,741.18,690.44,detected,STATIONARY,0,blue_hsv_shape,-0.5142,-0.0513,1.7731,1.4539,0.5166,0.3250,0.875,1.4819,0.5142,0.3250,1.4539,0.5166,0.3250,0.0403,0.0403,0.0403,0.845,0.1199
263,8775,464.83,431.28,745.05,696.67,detected,STATIONARY,0,blue_hsv_shape,-0.5044,-0.0437,1.7623,1.4555,0.5134,0.3250,0.872,1.4686,0.5044,0.3250,1.4555,0.5134,0.3250,0.0403,0.0403,0.0403,0.849,0.0286
264,8809,469.37,430.39,749.12,692.19,detected,STATIONARY,0,blue_hsv_shape,-0.5000,-0.0493,1.7703,1.4588,0.5098,0.3250,0.870,1.4784,0.5000,0.3250,1.4588,0.5098,0.3250,0.0404,0.0404,0.0404,0.850,0.0841
265,8842,471.94,429.96,752.32,689.34,detected,STATIONARY,0,blue_hsv_shape,-0.4970,-0.0529,1.7754,1.4631,0.5061,0.3250,0.871,1.4847,0.4970,0.3250,1.4631,0.5061,0.3250,0.0404,0.0404,0.0404,0.841,0.0649
266,8876,473.11,429.82,754.00,687.68,detected,STATIONARY,0,blue_hsv_shape,-0.4956,-0.0550,1.7784,1.4676,0.5027,0.3250,0.871,1.4884,0.4956,0.3250,1.4676,0.5027,0.3250,0.0404,0.0404,0.0404,0.825,0.0434
267,8909,473.03,430.14,755.63,691.51,detected,STATIONARY,0,blue_hsv_shape,-0.4928,-0.0503,1.7717,1.4702,0.4992,0.3250,0.872,1.4801,0.4928,0.3250,1.4702,0.4992,0.3250,0.0404,0.0404,0.0404,0.809,0.0044
268,8942,475.05,430.25,758.42,694.27,detected,STATIONARY,0,blue_hsv_shape,-0.4881,-0.0469,1.7669,1.4714,0.4954,0.3250,0.873,1.4742,0.4881,0.3250,1.4714,0.4954,0.3250,0.0404,0.0404,0.0404,0.794,0.0093
269,8976,474.23,429.81,760.71,696.58,detected,STATIONARY,0,blue_hsv_shape,-0.4861,-0.0441,1.7628,1.4715,0.4918,0.3250,0.873,1.4693,0.4861,0.3250,1.4715,0.4918,0.3250,0.0403,0.0403,0.0403,0.784,0.0066
270,9009,473.57,429.41,764.74,697.62,detected,STATIONARY,0,blue_hsv_shape,-0.4832,-0.0428,1.7610,1.4712,0.4882,0.3250,0.873,1.4671,0.4832,0.3250,1.4712,0.4882,0.3250,0.0403,0.0403,0.0403,0.776,0.0048
271,9042,472.82,429.12,767.14,698.23,detected,STATIONARY,0,blue_hsv_shape,-0.4817,-0.0421,1.7600,1.4706,0.4849,0.3250,0.873,1.4658,0.4817,0.3250,1.4706,0.4849,0.3250,0.0403,0.0403,0.0403,0.772,0.0024
272,9076,475.46,428.93,769.57,698.53,detected,STATIONARY,0,blue_hsv_shape,-0.4779,-0.0418,1.7595,1.4700,0.4815,0.3250,0.872,1.4653,0.4779,0.3250,1.4700,0.4815,0.3250,0.0403,0.0403,0.0403,0.766,0.0035
273,9109,477.15,428.85,771.67,699.11,detected,STATIONARY,0,blue_hsv_shape,-0.4749,-0.0411,1.7586,1.4691,0.4781,0.3250,0.876,1.4641,0.4749,0.3250,1.4691,0.4781,0.3250,0.0403,0.0403,0.0403,0.761,0.0034
274,9142,478.19,428.81,774.55,699.41,detected,STATIONARY,0,blue_hsv_shape,-0.4719,-0.0408,1.7581,1.4683,0.4747,0.3250,0.878,1.4635,0.4719,0.3250,1.4683,0.4747,0.3250,0.0403,0.0403,0.0403,0.756,0.0024
275,9176,478.35,428.29,778.88,699.02,detected,STATIONARY,0,blue_hsv_shape,-0.4688,-0.0413,1.7588,1.4676,0.4712,0.3250,0.879,1.4644,0.4688,0.3250,1.4676,0.4712,0.3250,0.0403,0.0403,0.0403,0.751,0.0009
276,9209,478.18,427.98,781.39,698.71,detected,STATIONARY,0,blue_hsv_shape,-0.4672,-0.0417,1.7594,1.4671,0.4681,0.3250,0.879,1.4651,0.4672,0.3250,1.4671,0.4681,0.3250,0.0402,0.0402,0.0402,0.749,0.0001
277,9243,478.53,427.49,785.52,693.78,detected,STATIONARY,0,blue_hsv_shape,-0.4659,-0.0478,1.7681,1.4687,0.4653,0.3250,0.880,1.4758,0.4659,0.3250,1.4687,0.4653,0.3250,0.0402,0.0402,0.0402,0.750,0.0306
278,9276,478.64,427.74,789.26,695.69,detected,STATIONARY,0,blue_hsv_shape,-0.4624,-0.0455,1.7648,1.4693,0.4624,0.3250,0.879,1.4717,0.4624,0.3250,1.4693,0.4624,0.3250,0.0402,0.0402,0.0402,0.750,0.0013
279,9309,478.21,427.88,793.64,697.08,detected,STATIONARY,0,blue_hsv_shape,-0.4589,-0.0438,1.7624,1.4694,0.4594,0.3250,0.878,1.4688,0.4589,0.3250,1.4694,0.4594,0.3250,0.0402,0.0402,0.0402,0.749,0.0017
280,9343,477.88,427.98,798.46,698.50,detected,STATIONARY,0,blue_hsv_shape,-0.4551,-0.0421,1.7600,1.4689,0.4562,0.3250,0.880,1.4659,0.4551,0.3250,1.4689,0.4562,0.3250,0.0402,0.0402,0.0402,0.747,0.0035
281,9376,477.46,428.01,801.19,699.42,detected,STATIONARY,0,blue_hsv_shape,-0.4531,-0.0410,1.7584,1.4680,0.4532,0.3250,0.880,1.4639,0.4531,0.3250,1.4680,0.4532,0.3250,0.0402,0.0402,0.0402,0.747,0.0027
282,9409,477.22,428.00,804.39,699.98,detected,STATIONARY,0,blue_hsv_shape,-0.4507,-0.0404,1.7575,1.4671,0.4504,0.3250,0.881,1.4628,0.4507,0.3250,1.4671,0.4504,0.3250,0.0402,0.0402,0.0402,0.747,0.0019
283,9443,502.38,428.07,809.26,701.66,detected,CONFIRMED,0,blue_hsv_shape,-0.4284,-0.0386,1.7550,1.4656,0.4440,0.3250,0.871,1.4597,0.4284,0.3250,1.4656,0.4440,0.3250,0.0402,0.0402,0.0402,0.717,0.1087
284,9476,519.74,428.07,813.06,702.71,detected,CONFIRMED,0,blue_hsv_shape,-0.4128,-0.0375,1.7534,1.4640,0.4356,0.3250,0.871,1.4578,0.4128,0.3250,1.4640,0.4356,0.3250,0.0403,0.0403,0.0403,0.672,0.0909
285,9510,534.31,428.69,817.51,706.14,detected,CONFIRMED,0,blue_hsv_shape,-0.3980,-0.0335,1.7477,1.4613,0.4256,0.3250,0.872,1.4509,0.3980,0.3250,1.4613,0.4256,0.3250,0.0403,0.0403,0.0403,0.617,0.1258
286,9543,542.68,428.98,819.43,708.27,detected,CONFIRMED,0,blue_hsv_shape,-0.3899,-0.0310,1.7442,1.4581,0.4155,0.3250,0.872,1.4465,0.3899,0.3250,1.4581,0.4155,0.3250,0.0403,0.0403,0.0403,0.564,0.0710
287,9576,547.87,429.14,820.90,710.41,detected,CONFIRMED,0,blue_hsv_shape,-0.3845,-0.0285,1.7406,1.4545,0.4057,0.3250,0.872,1.4422,0.3845,0.3250,1.4545,0.4057,0.3250,0.0403,0.0403,0.0403,0.520,0.0484
288,9610,550.16,429.44,823.10,715.81,detected,CONFIRMED,0,blue_hsv_shape,-0.3796,-0.0221,1.7315,1.4492,0.3965,0.3250,0.871,1.4310,0.3796,0.3250,1.4492,0.3965,0.3250,0.0403,0.0403,0.0403,0.480,0.0832
289,9643,552.58,429.14,827.02,714.96,detected,CONFIRMED,0,blue_hsv_shape,-0.3754,-0.0232,1.7330,1.4450,0.3878,0.3250,0.870,1.4329,0.3754,0.3250,1.4450,0.3878,0.3250,0.0404,0.0404,0.0404,0.450,0.0116
290,9676,555.26,428.26,833.05,704.27,detected,CONFIRMED,0,blue_hsv_shape,-0.3725,-0.0361,1.7513,1.4454,0.3800,0.3250,0.871,1.4553,0.3725,0.3250,1.4454,0.3800,0.3250,0.0404,0.0404,0.0404,0.441,0.1221
291,9710,556.05,428.00,836.57,696.53,detected,CONFIRMED,0,blue_hsv_shape,-0.3719,-0.0455,1.7648,1.4489,0.3733,0.3250,0.873,1.4718,0.3719,0.3250,1.4489,0.3733,0.3250,0.0404,0.0404,0.0404,0.448,0.1310
292,9743,556.88,429.14,840.34,706.04,detected,CONFIRMED,0,blue_hsv_shape,-0.3656,-0.0340,1.7484,1.4485,0.3667,0.3250,0.872,1.4517,0.3656,0.3250,1.4485,0.3667,0.3250,0.0404,0.0404,0.0404,0.447,0.0428
293,9776,557.91,429.64,845.20,713.06,detected,CONFIRMED,0,blue_hsv_shape,-0.3593,-0.0256,1.7365,1.4456,0.3602,0.3250,0.869,1.4371,0.3593,0.3250,1.4456,0.3602,0.3250,0.0404,0.0404,0.0404,0.442,0.0480
294,9810,558.39,429.40,850.59,718.74,detected,CONFIRMED,0,blue_hsv_shape,-0.3535,-0.0190,1.7269,1.4411,0.3537,0.3250,0.832,1.4255,0.3535,0.3250,1.4411,0.3537,0.3250,0.0406,0.0406,0.0406,0.436,0.0562
295,9843,558.29,428.98,856.49,722.54,detected,CONFIRMED,0,blue_hsv_shape,-0.3483,-0.0145,1.7206,1.4358,0.3475,0.3250,0.833,1.4178,0.3483,0.3250,1.4358,0.3475,0.3250,0.0408,0.0408,0.0408,0.429,0.0392
296,9877,557.70,428.53,859.99,724.81,detected,CONFIRMED,0,blue_hsv_shape,-0.3457,-0.0119,1.7169,1.4302,0.3419,0.3250,0.833,1.4132,0.3457,0.3250,1.4302,0.3419,0.3250,0.0410,0.0410,0.0410,0.426,0.0265
297,9910,557.09,428.18,863.60,726.43,detected,CONFIRMED,0,blue_hsv_shape,-0.3431,-0.0100,1.7142,1.4247,0.3369,0.3250,0.833,1.4099,0.3431,0.3250,1.4247,0.3369,0.3250,0.0411,0.0411,0.0411,0.426,0.0205
298,9943,556.44,427.71,867.28,716.84,detected,CONFIRMED,0,blue_hsv_shape,-0.3437,-0.0213,1.7303,1.4235,0.3332,0.3250,0.871,1.4296,0.3437,0.3250,1.4235,0.3332,0.3250,0.0410,0.0410,0.0410,0.450,0.0988
299,9977,555.11,427.75,872.46,710.65,detected,CONFIRMED,0,blue_hsv_shape,-0.3427,-0.0287,1.7408,1.4250,0.3302,0.3250,0.872,1.4425,0.3427,0.3250,1.4250,0.3302,0.3250,0.0408,0.0408,0.0408,0.486,0.1041
300,10010,554.44,428.28,879.81,717.24,detected,CONFIRMED,0,blue_hsv_shape,-0.3362,-0.0209,1.7297,1.4240,0.3266,0.3250,0.835,1.4289,0.3362,0.3250,1.4240,0.3266,0.3250,0.0409,0.0409,0.0409,0.505,0.0193
301,10043,553.71,428.48,884.40,722.18,detected,CONFIRMED,0,blue_hsv_shape,-0.3321,-0.0151,1.7215,1.4215,0.3231,0.3250,0.835,1.4188,0.3321,0.3250,1.4215,0.3231,0.3250,0.0410,0.0410,0.0410,0.519,0.0211
302,10077,553.27,428.38,889.60,724.65,detected,CONFIRMED,0,blue_hsv_shape,-0.3281,-0.0123,1.7174,1.4185,0.3197,0.3250,0.837,1.4138,0.3281,0.3250,1.4185,0.3197,0.3250,0.0411,0.0411,0.0411,0.531,0.0106
303,10110,584.57,454.02,896.61,724.29,detected,CONFIRMED,0,blue_hsv_shape,-0.3015,-0.0130,1.7184,1.4161,0.3120,0.3250,0.936,1.4151,0.3015,0.3250,1.4161,0.3120,0.3250,0.0406,0.0406,0.0406,0.509,0.0616
