frame_id,timestamp_ms,x_world_raw_strict,y_world_raw_strict,x_world_filtered_strict,y_world_filtered_strict,x_world_raw_waypoint_calibrated,y_world_raw_waypoint_calibrated,x_world_filtered_waypoint_calibrated,y_world_filtered_waypoint_calibrated,z_world
524,17484,2.6394,1.0087,2.6386,1.0301,4.2853,-1.7998,4.2482,-1.8406,0.3250
525,17518,2.6407,1.0007,2.6394,1.0222,4.3027,-1.7837,4.2637,-1.8251,0.3250
526,17551,2.6412,0.9962,2.6401,1.0145,4.3119,-1.7748,4.2788,-1.8101,0.3250
527,17584,2.6420,0.9870,2.6409,1.0062,4.3290,-1.7571,4.2948,-1.7939,0.3250
528,17618,2.6428,0.9754,2.6417,0.9970,4.3505,-1.7346,4.3124,-1.7760,0.3250
529,17651,2.6439,0.9595,2.6426,0.9862,4.3799,-1.7039,4.3328,-1.7550,0.3250
530,17684,2.6450,0.9445,2.6436,0.9742,4.4079,-1.6748,4.3553,-1.7318,0.3250
531,17718,2.6456,0.9359,2.6445,0.9623,4.4236,-1.6583,4.3776,-1.7087,0.3250
532,17751,2.6463,0.9270,2.6454,0.9504,4.4402,-1.6410,4.3996,-1.6858,0.3250
533,17784,2.6469,0.9116,2.6462,0.9375,4.4669,-1.6116,4.4234,-1.6607,0.3250
534,17818,2.6477,0.8999,2.6471,0.9243,4.4885,-1.5890,4.4475,-1.6353,0.3250
535,17851,2.6486,0.8907,2.6480,0.9114,4.5065,-1.5709,4.4712,-1.6104,0.3250
536,17885,2.6493,0.8862,2.6488,0.8996,4.5160,-1.5620,4.4930,-1.5876,0.3250
537,17918,2.6499,0.8815,2.6496,0.8889,4.5259,-1.5526,4.5130,-1.5669,0.3250
538,17951,2.6506,0.8764,2.6504,0.8791,4.5363,-1.5426,4.5315,-1.5478,0.3250
539,17985,2.6512,0.8710,2.6512,0.8700,4.5471,-1.5320,4.5488,-1.5301,0.3250
540,18018,2.6517,0.8653,2.6519,0.8615,4.5583,-1.5208,4.5649,-1.5136,0.3250
541,18051,2.6520,0.8624,2.6526,0.8541,4.5638,-1.5152,4.5790,-1.4992,0.3250
542,18085,2.6521,0.8571,2.6531,0.8472,4.5726,-1.5051,4.5919,-1.4859,0.3250
543,18118,2.6511,0.8176,2.6533,0.8346,4.6316,-1.4315,4.6128,-1.4620,0.3250
544,18151,2.7095,0.7961,2.6640,0.8202,4.8773,-1.3492,4.6742,-1.4271,0.3250
545,18185,2.7743,0.7864,2.6854,0.8061,5.1273,-1.2843,4.7744,-1.3852,0.3250
546,18218,2.8187,0.7828,2.7125,0.7936,5.2937,-1.2457,4.8921,-1.3422,0.3250
547,18252,2.8464,0.7784,2.7416,0.7823,5.4013,-1.2174,5.0156,-1.3001,0.3250
548,18285,2.8572,0.7650,2.7704,0.7705,5.4615,-1.1846,5.1386,-1.2572,0.3250
549,18318,2.8652,0.7455,2.7966,0.7572,5.5215,-1.1421,5.2546,-1.2134,0.3250
550,18352,2.8778,0.7278,2.8210,0.7430,5.5953,-1.0997,5.3656,-1.1691,0.3250
551,18385,2.8814,0.7177,2.8427,0.7293,5.6246,-1.0780,5.4658,-1.1276,0.3250
552,18418,2.8802,0.7060,2.8609,0.7157,5.6387,-1.0569,5.5533,-1.0890,0.3250
553,18452,2.8446,0.6875,2.8701,0.7012,5.5393,-1.0476,5.6096,-1.0552,0.3250
554,18485,2.8164,0.6734,2.8724,0.6866,5.4598,-1.0412,5.6412,-1.0259,0.3250
555,18518,2.8263,0.6652,2.8748,0.6728,5.5086,-1.0187,5.6719,-0.9982,0.3250
556,18552,2.8153,0.6580,2.8740,0.6600,5.4802,-1.0130,5.6896,-0.9746,0.3250
557,18585,2.8301,0.6240,2.8746,0.6433,5.5880,-0.9384,5.7183,-0.9428,0.3250
558,18619,2.8690,0.5989,2.8813,0.6247,5.7687,-0.8632,5.7722,-0.9030,0.3250
559,18652,2.9854,0.5962,2.9085,0.6084,6.1943,-0.7746,5.8966,-0.8528,0.3250
560,18685,3.0658,0.5821,2.9470,0.5924,6.5080,-0.6902,6.0614,-0.7949,0.3250
561,18719,3.1136,0.5749,2.9892,0.5778,6.6924,-0.6424,6.2372,-0.7372,0.3250
562,18752,3.1382,0.5534,3.0301,0.5619,6.8157,-0.5842,6.4109,-0.6778,0.3250
563,18785,3.1568,0.5302,3.0701,0.5443,6.9199,-0.5272,6.5835,-0.6160,0.3250
564,18819,3.0815,0.4903,3.0893,0.5222,6.7109,-0.5062,6.6882,-0.5606,0.3250
565,18852,3.0093,0.4584,3.0930,0.4986,6.5002,-0.4978,6.7391,-0.5136,0.3250
566,18886,2.9519,0.4396,3.0846,0.4752,6.3222,-0.5038,6.7460,-0.4754,0.3250
567,18919,2.9163,0.4229,3.0688,0.4522,6.2202,-0.4977,6.7256,-0.4434,0.3250
568,18952,2.8960,0.4096,3.0493,0.4303,6.1677,-0.4873,6.6896,-0.4163,0.3250
569,18986,2.8515,0.3940,3.0230,0.4092,6.0315,-0.4900,6.6283,-0.3954,0.3250
570,19019,2.8216,0.3810,2.9907,0.3891,5.9439,-0.4869,6.5431,-0.3808,0.3250
571,19052,2.8109,0.3755,2.9593,0.3716,5.9140,-0.4842,6.4575,-0.3703,0.3250
572,19086,2.8090,0.3686,2.9307,0.3561,5.9179,-0.4727,6.3783,-0.3617,0.3250
573,19119,2.8149,0.3319,2.9063,0.3369,5.9980,-0.3991,6.3208,-0.3431,0.3250
574,19152,2.8224,0.3024,2.8862,0.3158,6.0719,-0.3383,6.2815,-0.3177,0.3250
575,19186,2.8426,0.2906,2.8727,0.2962,6.1641,-0.3014,6.2638,-0.2905,0.3250
576,19219,2.8553,0.2854,2.8631,0.2790,6.2180,-0.2827,6.2567,-0.2649,0.3250
577,19253,2.8713,0.2799,2.8580,0.2640,6.2846,-0.2608,6.2620,-0.2404,0.3250
578,19286,2.8778,0.2725,2.8552,0.2506,6.3201,-0.2422,6.2730,-0.2172,0.3250
579,19319,2.8901,0.2668,2.8555,0.2391,6.3737,-0.2227,6.2926,-0.1953,0.3250
580,19353,2.8930,0.2220,2.8573,0.2221,6.4554,-0.1363,6.3263,-0.1619,0.3250
581,19386,2.8974,0.1967,2.8603,0.2035,6.5116,-0.0855,6.3665,-0.1248,0.3250
582,19419,2.9145,0.1750,2.8666,0.1842,6.6081,-0.0322,6.4201,-0.0839,0.3250
583,19453,2.9292,0.1538,2.8754,0.1644,6.6952,0.0183,6.4834,-0.0403,0.3250
584,19486,2.9391,0.1345,2.8852,0.1445,6.7617,0.0616,6.5509,0.0043,0.3250
585,19520,2.9452,0.1142,2.8954,0.1243,6.8161,0.1042,6.6198,0.0495,0.3250
586,19553,2.9483,0.1042,2.9051,0.1058,6.8432,0.1254,6.6844,0.0913,0.3250
587,19586,2.9545,0.0903,2.9151,0.0882,6.8879,0.1560,6.7483,0.1316,0.3250
588,19620,2.9524,0.0745,2.9234,0.0709,6.9054,0.1843,6.8062,0.1701,0.3250
589,19653,2.9448,0.0574,2.9294,0.0538,6.9049,0.2109,6.8550,0.2067,0.3250
590,19686,2.9390,0.0246,2.9335,0.0338,6.9362,0.2685,6.9016,0.2473,0.3250
591,19720,2.9348,0.0065,2.9361,0.0140,6.9499,0.2996,6.9427,0.2865,0.3250
592,19753,2.9321,-0.0067,2.9378,-0.0047,6.9612,0.3227,6.9785,0.3230,0.3250
593,19786,2.9328,-0.0234,2.9391,-0.0231,6.9901,0.3545,7.0127,0.3586,0.3250
594,19820,2.9306,-0.0366,2.9397,-0.0406,7.0033,0.3778,7.0426,0.3919,0.3250
595,19853,2.9291,-0.0483,2.9398,-0.0569,7.0167,0.3989,7.0687,0.4226,0.3250
596,19887,2.9283,-0.0535,2.9394,-0.0710,7.0217,0.4080,7.0900,0.4489,0.3250
597,19920,2.9278,-0.0617,2.9389,-0.0837,7.0329,0.4230,7.1081,0.4724,0.3250
598,19953,2.9301,-0.0733,2.9386,-0.0957,7.0600,0.4466,7.1264,0.4949,0.3250
599,19987,2.9291,-0.0882,2.9381,-0.1079,7.0801,0.4740,7.1439,0.5175,0.3250
600,20020,2.9312,-0.1030,2.9379,-0.1202,7.1112,0.5033,7.1626,0.5405,0.3250
601,20053,2.9325,-0.1106,2.9378,-0.1313,7.1281,0.5186,7.1801,0.5614,0.3250
602,20087,2.9332,-0.1230,2.9378,-0.1423,7.1503,0.5424,7.1975,0.5820,0.3250
603,20120,2.9388,-0.1352,2.9387,-0.1531,7.1897,0.5693,7.2180,0.6030,0.3250
604,20153,2.7907,-0.1450,2.9125,-0.1634,6.6693,0.4815,7.1397,0.6037,0.3250
605,20187,2.6979,-0.1598,2.8718,-0.1742,6.3568,0.4427,7.0095,0.5948,0.3250
606,20220,2.6433,-0.1661,2.8253,-0.1839,6.1694,0.4154,6.8566,0.5797,0.3250
607,20254,2.6135,-0.2000,2.7782,-0.1978,6.1155,0.4579,6.7081,0.5719,0.3250
608,20287,2.5998,-0.2205,2.7343,-0.2128,6.0985,0.4866,6.5733,0.5688,0.3250
609,20320,2.5957,-0.2343,2.6953,-0.2278,6.1059,0.5098,6.4557,0.5690,0.3250
610,20354,2.7312,-0.2543,2.6864,-0.2439,6.6281,0.6447,6.4491,0.5928,0.3250
611,20387,2.8289,-0.2659,2.6979,-0.2593,7.0001,0.7367,6.5156,0.6302,0.3250
612,20420,2.9207,-0.2770,2.7272,-0.2740,7.3499,0.8233,6.6448,0.6789,0.3250
613,20454,2.9806,-0.2872,2.7654,-0.2880,7.5832,0.8857,6.8053,0.7326,0.3250
614,20487,3.0146,-0.2843,2.8067,-0.2988,7.7015,0.9046,6.9721,0.7827,0.3250
615,20520,3.0326,-0.2947,2.8477,-0.3093,7.7833,0.9370,7.1371,0.8319,0.3250
616,20554,3.0383,-0.2999,2.8856,-0.3185,7.8122,0.9509,7.2891,0.8765,0.3250
617,20587,3.1081,-0.3101,2.9342,-0.3274,8.0813,1.0204,7.4793,0.9281,0.3250
618,20621,3.1210,-0.3170,2.9779,-0.3358,8.1388,1.0426,7.6507,0.9752,0.3250
619,20654,3.1260,-0.3259,3.0171,-0.3439,8.1712,1.0629,7.8054,1.0185,0.3250
620,20687,3.1388,-0.3359,3.0536,-0.3519,8.2333,1.0910,7.9506,1.0600,0.3250
621,20721,3.0947,-0.3365,3.0766,-0.3585,8.0746,1.0604,8.0441,1.0888,0.3250
622,20754,3.0729,-0.3388,3.0918,-0.3638,7.9994,1.0490,8.1076,1.1097,0.3250
623,20787,3.0946,-0.3470,3.1078,-0.3691,8.0909,1.0801,8.1739,1.1312,0.3250
624,20821,3.1108,-0.3547,3.1234,-0.3743,8.1621,1.1063,8.2389,1.1523,0.3250
625,20854,3.1221,-0.3600,3.1380,-0.3791,8.2112,1.1243,8.2993,1.1718,0.3250
626,20888,3.1285,-0.3623,3.1508,-0.3831,8.2381,1.1333,8.3518,1.1885,0.3250
627,20921,3.1243,-0.3662,3.1603,-0.3869,8.2291,1.1376,8.3923,1.2025,0.3250
628,20954,3.1089,-0.3686,3.1646,-0.3901,8.1771,1.1310,8.4132,1.2116,0.3250
629,20988,3.1005,-0.3714,3.1656,-0.3928,8.1512,1.1303,8.4211,1.2174,0.3250
630,21021,3.1005,-0.3756,3.1652,-0.3954,8.1579,1.1382,8.4236,1.2219,0.3250
631,21054,3.1007,-0.3777,3.1636,-0.3975,8.1622,1.1424,8.4213,1.2248,0.3250
632,21088,3.1039,-0.3801,3.1617,-0.3993,8.1772,1.1490,8.4172,1.2267,0.3250
633,21121,3.1071,-0.3836,3.1598,-0.4010,8.1947,1.1581,8.4131,1.2287,0.3250
634,21154,3.1115,-0.3869,3.1580,-0.4028,8.2157,1.1674,8.4094,1.2307,0.3250
635,21188,3.1369,-0.3923,3.1603,-0.4048,8.3162,1.1957,8.4207,1.2361,0.3250
636,21221,3.1532,-0.3953,3.1646,-0.4068,8.3799,1.2131,8.4397,1.2430,0.3250
637,21255,3.1628,-0.3979,3.1697,-0.4087,8.4191,1.2250,8.4613,1.2503,0.3250
638,21288,3.1565,-0.3992,3.1727,-0.4103,8.3981,1.2228,8.4744,1.2554,0.3250
639,21321,3.1672,-0.4025,3.1767,-0.4120,8.4422,1.2368,8.4916,1.2614,0.3250
640,21355,3.1741,-0.4031,3.1811,-0.4133,8.4683,1.2429,8.5095,1.2671,0.3250
641,21388,3.1783,-0.4032,3.1853,-0.4142,8.4834,1.2460,8.5262,1.2718,0.3250
642,21421,3.1805,-0.4024,3.1890,-0.4146,8.4901,1.2460,8.5403,1.2752,0.3250
643,21455,3.1816,-0.3913,3.1921,-0.4127,8.4765,1.2259,8.5485,1.2738,0.3250
644,21488,3.1877,-0.3823,3.1955,-0.4091,8.4840,1.2133,8.5552,1.2695,0.3250
645,21522,3.1938,-0.3925,3.1993,-0.4075,8.5224,1.2370,8.5664,1.2693,0.3250
646,21555,3.1972,-0.3989,3.2029,-0.4071,8.5451,1.2514,8.5789,1.2711,0.3250
647,21588,3.2018,-0.4038,3.2066,-0.4075,8.5696,1.2641,8.5929,1.2745,0.3250
648,21622,3.2072,-0.4078,3.2105,-0.4085,8.5952,1.2753,8.6086,1.2792,0.3250
649,21655,3.2101,-0.4100,3.2142,-0.4097,8.6095,1.2816,8.6238,1.2841,0.3250
650,21688,3.2234,-0.4148,3.2195,-0.4116,8.6653,1.3003,8.6461,1.2914,0.3250
651,21722,3.2317,-0.4176,3.2255,-0.4137,8.6996,1.3115,8.6709,1.2996,0.3250
652,21755,3.2367,-0.4191,3.2314,-0.4157,8.7201,1.3179,8.6955,1.3077,0.3250
653,21788,3.2631,-0.4249,3.2411,-0.4185,8.8248,1.3477,8.7352,1.3200,0.3250
654,21822,3.2736,-0.4276,3.2513,-0.4214,8.8671,1.3603,8.7768,1.3328,0.3250
655,21855,3.2760,-0.4285,3.2606,-0.4241,8.8775,1.3639,8.8145,1.3444,0.3250
656,21889,3.2762,-0.4287,3.2684,-0.4264,8.8784,1.3644,8.8466,1.3543,0.3250
657,21922,3.3126,-0.4328,3.2818,-0.4290,9.0168,1.3982,8.8991,1.3689,0.3250
658,21955,3.3050,-0.4317,3.2917,-0.4311,8.9874,1.3906,8.9383,1.3799,0.3250
659,21989,3.2980,-0.4306,3.2988,-0.4326,8.9603,1.3836,8.9665,1.3878,0.3250
660,22022,3.3973,-0.4417,3.3235,-0.4358,9.3373,1.4757,9.0611,1.4117,0.3250
661,22055,3.4595,-0.4486,3.3566,-0.4399,9.5737,1.5334,9.1871,1.4430,0.3250
662,22089,3.4313,-0.4452,3.3795,-0.4426,9.4661,1.5068,9.2745,1.4647,0.3250
663,22122,3.4852,-0.4506,3.4098,-0.4460,9.6699,1.5555,9.3894,1.4927,0.3250
664,22155,3.5168,-0.4537,3.4416,-0.4494,9.7892,1.5841,9.5101,1.5220,0.3250
665,22189,3.5375,-0.4572,3.4727,-0.4528,9.8696,1.6055,9.6283,1.5509,0.3250
666,22222,3.4430,-0.4482,3.4821,-0.4542,9.5133,1.5208,9.6641,1.5600,0.3250
667,22256,3.3732,-0.4427,3.4766,-0.4541,9.2517,1.4603,9.6443,1.5561,0.3250
668,22289,3.3268,-0.4389,3.4618,-0.4532,9.0778,1.4198,9.5894,1.5437,0.3250
669,22322,3.2927,-0.4358,3.4412,-0.4517,8.9496,1.3895,9.5121,1.5260,0.3250
670,22356,3.2730,-0.4326,3.4177,-0.4495,8.8731,1.3694,9.4238,1.5051,0.3250
671,22389,3.2691,-0.4302,3.3948,-0.4469,8.8551,1.3621,9.3369,1.4838,0.3250
672,22422,3.2691,-0.4277,3.3737,-0.4440,8.8512,1.3573,9.2556,1.4632,0.3250
673,22456,3.2717,-0.4263,3.3549,-0.4411,8.8583,1.3566,9.1830,1.4442,0.3250
674,22489,3.2754,-0.4246,3.3387,-0.4382,8.8690,1.3560,9.1196,1.4270,0.3250
675,22522,3.3019,-0.4263,3.3291,-0.4358,8.9676,1.3783,9.0810,1.4156,0.3250
676,22556,3.0739,-0.3989,3.2841,-0.4294,8.0988,1.1630,8.9082,1.3713,0.3250
677,22589,3.1390,-0.4026,3.2504,-0.4235,8.3404,1.2167,8.7767,1.3360,0.3250
678,22623,3.1851,-0.4057,3.2295,-0.4190,8.5120,1.2556,8.6939,1.3125,0.3250
679,22656,3.0012,-0.3833,3.1817,-0.4115,7.8105,1.0814,8.5091,1.2641,0.3250
680,22689,3.0995,-0.3917,3.1537,-0.4058,8.1800,1.1678,8.3986,1.2333,0.3250
681,22723,3.1449,-0.3942,3.1385,-0.4014,8.3480,1.2050,8.3367,1.2141,0.3250
682,22756,3.1765,-0.3951,3.1322,-0.3979,8.4639,1.2294,8.3082,1.2029,0.3250
683,22789,3.1975,-0.3960,3.1317,-0.3951,8.5414,1.2463,8.3020,1.1974,0.3250
684,22823,3.2260,-0.3973,3.1380,-0.3932,8.6467,1.2692,8.3216,1.1982,0.3250
685,22856,3.2222,-0.3948,3.1438,-0.3912,8.6290,1.2617,8.3395,1.1986,0.3250
686,22890,3.2167,-0.3925,3.1489,-0.3892,8.6054,1.2534,8.3548,1.1985,0.3250
687,22923,3.2114,-0.3905,3.1533,-0.3872,8.5831,1.2459,8.3676,1.1980,0.3250
688,22956,3.2063,-0.3893,3.1571,-0.3855,8.5628,1.2400,8.3784,1.1974,0.3250
689,22990,3.1966,-0.3875,3.1592,-0.3838,8.5249,1.2296,8.3834,1.1957,0.3250
690,23023,3.1924,-0.3880,3.1609,-0.3826,8.5103,1.2275,8.3876,1.1947,0.3250
691,23056,3.1829,-0.3884,3.1612,-0.3817,8.4764,1.2214,8.3872,1.1933,0.3250
692,23090,3.1741,-0.3890,3.1602,-0.3813,8.4457,1.2163,8.3829,1.1918,0.3250
693,23123,3.1690,-0.3901,3.1587,-0.3813,8.4289,1.2146,8.3775,1.1907,0.3250
694,23156,3.1431,-0.3901,3.1529,-0.3814,8.3352,1.1961,8.3568,1.1868,0.3250
695,23190,3.1276,-0.3920,3.1452,-0.3821,8.2822,1.1885,8.3298,1.1824,0.3250
696,23223,3.0578,-0.4779,3.1263,-0.3978,8.1661,1.3003,8.2867,1.1985,0.3250
697,23257,3.0063,-0.5264,3.1000,-0.4213,8.0568,1.3545,8.2289,1.2238,0.3250
698,23290,2.9735,-0.5532,3.0708,-0.4473,7.9811,1.3816,8.1646,1.2519,0.3250
699,23323,2.9552,-0.5583,3.0415,-0.4718,7.9228,1.3780,8.0974,1.2770,0.3250
700,23357,2.9501,-0.5521,3.0151,-0.4922,7.8944,1.3625,8.0343,1.2964,0.3250
701,23390,2.9534,-0.5397,2.9929,-0.5077,7.8868,1.3417,7.9786,1.3098,0.3250
702,23423,2.9741,-0.5269,2.9778,-0.5187,7.9410,1.3323,7.9415,1.3195,0.3250
703,23457,2.9900,-0.5178,2.9683,-0.5261,7.9843,1.3268,7.9190,1.3267,0.3250
704,23490,2.8877,-0.4911,2.9431,-0.5276,7.5715,1.2030,7.8300,1.3115,0.3250
705,23524,2.8241,-0.4687,2.9101,-0.5243,7.3056,1.1152,7.7053,1.2815,0.3250
706,23557,2.7850,-0.4507,2.8744,-0.5173,7.1356,1.0532,7.5650,1.2428,0.3250
707,23590,2.7615,-0.4369,2.8393,-0.5081,7.0285,1.0104,7.4231,1.2002,0.3250
708,23624,2.7499,-0.4294,2.8068,-0.4978,6.9744,0.9878,7.2892,1.1574,0.3250
709,23657,2.7442,-0.4205,2.7780,-0.4865,6.9398,0.9671,7.1672,1.1155,0.3250
710,23690,2.7442,-0.4151,2.7537,-0.4751,6.9310,0.9568,7.0611,1.0766,0.3250
711,23724,2.7465,-0.4107,2.7340,-0.4638,6.9324,0.9502,6.9716,1.0412,0.3250
712,23757,2.8590,-0.4207,2.7396,-0.4548,7.3556,1.0497,6.9775,1.0283,0.3250
713,23790,2.9344,-0.4281,2.7602,-0.4484,7.6403,1.1179,7.0421,1.0310,0.3250
714,23824,2.8792,-0.4194,2.7682,-0.4415,7.4267,1.0619,7.0600,1.0237,0.3250
715,23857,2.9437,-0.4249,2.7907,-0.4361,7.6688,1.1185,7.1329,1.0298,0.3250
716,23891,2.9846,-0.4271,2.8194,-0.4320,7.8204,1.1520,7.2300,1.0426,0.3250
717,23924,3.0091,-0.4258,2.8500,-0.4283,7.9069,1.1671,7.3350,1.0577,0.3250
718,23957,3.0222,-0.4252,2.8801,-0.4252,7.9534,1.1754,7.4390,1.0734,0.3250
719,23991,3.0278,-0.4214,2.9082,-0.4219,7.9677,1.1723,7.5355,1.0874,0.3250
720,24024,2.9392,-0.4042,2.9166,-0.4162,7.6193,1.0762,7.5568,1.0827,0.3250
721,24057,2.8953,-0.3918,2.9162,-0.4091,7.4409,1.0214,7.5443,1.0691,0.3250
722,24091,2.8460,-0.3788,2.9070,-0.4007,7.2418,0.9615,7.4975,1.0466,0.3250
723,24124,2.8145,-0.3711,2.8927,-0.3920,7.1155,0.9245,7.4319,1.0199,0.3250
724,24157,2.8934,-0.3734,2.8934,-0.3847,7.4047,0.9855,7.4229,1.0067,0.3250
725,24191,2.9481,-0.3726,2.9042,-0.3784,7.6013,1.0231,7.4518,1.0026,0.3250
726,24224,2.8918,-0.3597,2.9035,-0.3710,7.3772,0.9584,7.4374,0.9880,0.3250
727,24258,2.9703,-0.3583,2.9171,-0.3643,7.6590,1.0122,7.4761,0.9852,0.3250
728,24291,3.0228,-0.3585,2.9389,-0.3588,7.8492,1.0501,7.5460,0.9904,0.3250
729,24324,3.0731,-0.3576,2.9676,-0.3541,8.0299,1.0846,7.6427,1.0023,0.3250
730,24358,3.1008,-0.3520,2.9978,-0.3493,8.1216,1.0940,7.7444,1.0150,0.3250
731,24391,3.1040,-0.3424,3.0251,-0.3437,8.1177,1.0782,7.8343,1.0240,0.3250
732,24424,3.1002,-0.3308,3.0479,-0.3370,8.0857,1.0537,7.9061,1.0277,0.3250
733,24458,3.0946,-0.3241,3.0665,-0.3301,8.0546,1.0370,7.9625,1.0282,0.3250
734,24491,3.0936,-0.3153,3.0820,-0.3228,8.0369,1.0196,8.0071,1.0255,0.3250
735,24524,2.9713,-0.2946,3.0741,-0.3132,7.5612,0.8929,7.9631,1.0017,0.3250
736,24558,2.8847,-0.2754,3.0506,-0.3016,7.2173,0.7946,7.8593,0.9629,0.3250
737,24591,2.8294,-0.2611,3.0183,-0.2889,6.9942,0.7279,7.7224,0.9160,0.3250
738,24625,2.7971,-0.2534,2.9824,-0.2767,6.8650,0.6902,7.5730,0.8671,0.3250
739,24658,2.9143,-0.2547,2.9691,-0.2661,7.2916,0.7768,7.5081,0.8378,0.3250
740,24691,2.9551,-0.2480,2.9651,-0.2562,7.4284,0.7936,7.4778,0.8161,0.3250
741,24725,3.0195,-0.2406,2.9738,-0.2465,7.6499,0.8258,7.4938,0.8042,0.3250
742,24758,3.0650,-0.2300,2.9901,-0.2366,7.7977,0.8385,7.5369,0.7972,0.3250
743,24791,3.0930,-0.2244,3.0098,-0.2274,7.8900,0.8480,7.5936,0.7939,0.3250
744,24825,3.1087,-0.2154,3.0303,-0.2181,7.9327,0.8424,7.6530,0.7912,0.3250
745,24858,3.1160,-0.2060,3.0497,-0.2088,7.9442,0.8300,7.7084,0.7876,0.3250
746,24892,3.1235,-0.1956,3.0680,-0.1992,7.9544,0.8156,7.7597,0.7828,0.3250
747,24925,2.9986,-0.1793,3.0625,-0.1885,7.4764,0.6953,7.7225,0.7586,0.3250
748,24958,2.9075,-0.1697,3.0411,-0.1779,7.1316,0.6119,7.6281,0.7231,0.3250
749,24992,3.0065,-0.1684,3.0373,-0.1686,7.4878,0.6806,7.5995,0.7030,0.3250
750,25025,2.9193,-0.1574,3.0191,-0.1591,7.1546,0.5971,7.5185,0.6720,0.3250
751,25058,2.8570,-0.1463,2.9917,-0.1492,6.9114,0.5316,7.4037,0.6338,0.3250
752,25092,2.8168,-0.1360,2.9591,-0.1393,6.7495,0.4834,7.2700,0.5916,0.3250
753,25125,2.7938,-0.1305,2.9256,-0.1300,6.6578,0.4565,7.1340,0.5502,0.3250
754,25158,2.7802,-0.1249,2.8928,-0.1214,6.5994,0.4361,7.0015,0.5104,0.3250
755,25192,2.7749,-0.1186,2.8630,-0.1133,6.5704,0.4205,6.8806,0.4737,0.3250
756,25225,2.7724,-0.1122,2.8365,-0.1056,6.5511,0.4067,6.7725,0.4402,0.3250
757,25259,2.7759,-0.1065,2.8142,-0.0984,6.5546,0.3984,6.6804,0.4106,0.3250
758,25292,2.7805,-0.1036,2.7961,-0.0921,6.5668,0.3964,6.6048,0.3857,0.3250
759,25325,2.7855,-0.0995,2.7819,-0.0863,6.5782,0.3921,6.5441,0.3647,0.3250
760,25359,2.7901,-0.0954,2.7710,-0.0811,6.5881,0.3877,6.4964,0.3470,0.3250
761,25392,2.7939,-0.0914,2.7631,-0.0763,6.5956,0.3828,6.4604,0.3325,0.3250
762,25425,2.7970,-0.0873,2.7576,-0.0719,6.6003,0.3773,6.4333,0.3202,0.3250
763,25459,2.7991,-0.0852,2.7541,-0.0682,6.6046,0.3749,6.4148,0.3106,0.3250
764,25492,2.8005,-0.0834,2.7523,-0.0651,6.6067,0.3725,6.4033,0.3035,0.3250
765,25526,2.8013,-0.0806,2.7520,-0.0624,6.6053,0.3679,6.3979,0.2983,0.3250
766,25559,2.8018,-0.0772,2.7526,-0.0600,6.6015,0.3617,6.3963,0.2941,0.3250
767,25592,2.8018,-0.0743,2.7541,-0.0577,6.5971,0.3564,6.3979,0.2909,0.3250
768,25626,2.8019,-0.0729,2.7561,-0.0559,6.5950,0.3537,6.4022,0.2889,0.3250
769,25659,2.8018,-0.0702,2.7585,-0.0542,6.5904,0.3487,6.4083,0.2875,0.3250
770,25692,2.8015,-0.0668,2.7610,-0.0525,6.5839,0.3420,6.4147,0.2860,0.3250
771,25726,2.8012,-0.0628,2.7639,-0.0506,6.5764,0.3342,6.4222,0.2846,0.3250
772,25759,2.8009,-0.0595,2.7668,-0.0487,6.5704,0.3279,6.4296,0.2830,0.3250
773,25792,2.8011,-0.0578,2.7698,-0.0470,6.5684,0.3248,6.4378,0.2820,0.3250
774,25826,2.8015,-0.0550,2.7730,-0.0453,6.5653,0.3198,6.4466,0.2811,0.3250
775,25859,2.8000,-0.0524,2.7757,-0.0436,6.5559,0.3139,6.4538,0.2798,0.3250
776,25893,2.7989,-0.0491,2.7782,-0.0418,6.5466,0.3068,6.4598,0.2781,0.3250
777,25926,2.7983,-0.0472,2.7805,-0.0400,6.5412,0.3028,6.4653,0.2765,0.3250
778,25959,2.7978,-0.0463,2.7826,-0.0386,6.5379,0.3008,6.4707,0.2753,0.3250
779,25993,2.7975,-0.0435,2.7845,-0.0370,6.5325,0.2953,6.4752,0.2738,0.3250
780,26026,2.7972,-0.0414,2.7863,-0.0355,6.5282,0.2912,6.4792,0.2722,0.3250
781,26059,2.7970,-0.0404,2.7879,-0.0341,6.5256,0.2890,6.4829,0.2708,0.3250
782,26093,2.7966,-0.0399,2.7893,-0.0331,6.5237,0.2879,6.4863,0.2697,0.3250
783,26126,2.7965,-0.0399,2.7906,-0.0323,6.5230,0.2878,6.4897,0.2692,0.3250
784,26159,2.7961,-0.0411,2.7917,-0.0320,6.5236,0.2898,6.4931,0.2694,0.3250
785,26193,2.7959,-0.0431,2.7926,-0.0323,6.5260,0.2934,6.4969,0.2706,0.3250
786,26226,2.7977,-0.0456,2.7938,-0.0331,6.5366,0.2993,6.5025,0.2730,0.3250
787,26260,2.7994,-0.0482,2.7951,-0.0345,6.5467,0.3055,6.5094,0.2766,0.3250
788,26293,2.8007,-0.0499,2.7965,-0.0361,6.5543,0.3096,6.5170,0.2807,0.3250
789,26326,2.8036,-0.0519,2.7982,-0.0381,6.5681,0.3156,6.5264,0.2856,0.3250
790,26360,2.8058,-0.0542,2.8001,-0.0404,6.5795,0.3213,6.5369,0.2912,0.3250
